grid_cell,year,total,squirrel,EVI_mean,Human_popden_sqrt,Precipitation,Temp_max
5993,2022,16,3,3743.7610913085937,6.338936262634444,276.12385162353513,345.8645330810547
5994,2008,1,1,3549.490576171875,13.295482879454351,285.9381121826172,353.2501538085937
5994,2009,1,1,3549.490576171875,13.295482879454351,285.9381121826172,353.2501538085937
5994,2010,5,3,3549.490576171875,13.295482879454351,285.9381121826172,353.2501538085937
5994,2011,2,0,3549.490576171875,13.295482879454351,285.9381121826172,353.2501538085937
5994,2012,12,0,3549.490576171875,13.295482879454351,285.9381121826172,353.2501538085937
5994,2013,8,2,3549.490576171875,13.295482879454351,285.9381121826172,353.2501538085937
5994,2014,7,4,3549.490576171875,13.295482879454351,285.9381121826172,353.2501538085937
5994,2015,12,1,3549.490576171875,13.295482879454351,285.9381121826172,353.2501538085937
5994,2016,26,3,3549.490576171875,13.295482879454351,285.9381121826172,353.2501538085937
5994,2017,20,3,3549.490576171875,13.295482879454351,285.9381121826172,353.2501538085937
5994,2018,40,5,3549.490576171875,13.295482879454351,285.9381121826172,353.2501538085937
5994,2019,35,7,3549.490576171875,13.295482879454351,285.9381121826172,353.2501538085937
5994,2020,93,20,3549.490576171875,13.295482879454351,285.9381121826172,353.2501538085937
5994,2021,60,8,3549.490576171875,13.295482879454351,285.9381121826172,353.2501538085937
5994,2022,88,12,3549.490576171875,13.295482879454351,285.9381121826172,353.2501538085937
5995,2002,1,0,3761.0840380859377,14.907627163334586,301.53682708740234,350.3153332519531
5995,2011,1,0,3761.0840380859377,14.907627163334586,301.53682708740234,350.3153332519531
5995,2012,3,0,3761.0840380859377,14.907627163334586,301.53682708740234,350.3153332519531
5995,2013,7,0,3761.0840380859377,14.907627163334586,301.53682708740234,350.3153332519531
5995,2014,3,1,3761.0840380859377,14.907627163334586,301.53682708740234,350.3153332519531
5995,2015,3,0,3761.0840380859377,14.907627163334586,301.53682708740234,350.3153332519531
5995,2016,3,1,3761.0840380859377,14.907627163334586,301.53682708740234,350.3153332519531
5995,2017,11,1,3761.0840380859377,14.907627163334586,301.53682708740234,350.3153332519531
5995,2018,43,1,3761.0840380859377,14.907627163334586,301.53682708740234,350.3153332519531
5995,2019,41,9,3761.0840380859377,14.907627163334586,301.53682708740234,350.3153332519531
5995,2020,86,15,3761.0840380859377,14.907627163334586,301.53682708740234,350.3153332519531
5995,2021,100,23,3761.0840380859377,14.907627163334586,301.53682708740234,350.3153332519531
5995,2022,103,24,3761.0840380859377,14.907627163334586,301.53682708740234,350.3153332519531
5996,2004,2,0,3670.8938818359375,19.535954037039733,317.19454193115234,345.4395593261719
5996,2005,1,0,3670.8938818359375,19.535954037039733,317.19454193115234,345.4395593261719
5996,2006,2,2,3670.8938818359375,19.535954037039733,317.19454193115234,345.4395593261719
5996,2007,2,0,3670.8938818359375,19.535954037039733,317.19454193115234,345.4395593261719
5996,2009,3,0,3670.8938818359375,19.535954037039733,317.19454193115234,345.4395593261719
5996,2010,4,0,3670.8938818359375,19.535954037039733,317.19454193115234,345.4395593261719
5996,2011,5,0,3670.8938818359375,19.535954037039733,317.19454193115234,345.4395593261719
5996,2012,7,1,3670.8938818359375,19.535954037039733,317.19454193115234,345.4395593261719
5996,2013,4,0,3670.8938818359375,19.535954037039733,317.19454193115234,345.4395593261719
5996,2014,8,2,3670.8938818359375,19.535954037039733,317.19454193115234,345.4395593261719
5996,2015,10,0,3670.8938818359375,19.535954037039733,317.19454193115234,345.4395593261719
5996,2016,49,12,3670.8938818359375,19.535954037039733,317.19454193115234,345.4395593261719
5996,2017,44,12,3670.8938818359375,19.535954037039733,317.19454193115234,345.4395593261719
5996,2018,72,13,3670.8938818359375,19.535954037039733,317.19454193115234,345.4395593261719
5996,2019,171,37,3670.8938818359375,19.535954037039733,317.19454193115234,345.4395593261719
5996,2020,482,110,3670.8938818359375,19.535954037039733,317.19454193115234,345.4395593261719
5996,2021,336,54,3670.8938818359375,19.535954037039733,317.19454193115234,345.4395593261719
5996,2022,421,97,3670.8938818359375,19.535954037039733,317.19454193115234,345.4395593261719
5997,2003,2,0,3265.4857653808594,32.77150347438951,335.1405950927734,351.9792041015625
5997,2005,1,0,3265.4857653808594,32.77150347438951,335.1405950927734,351.9792041015625
5997,2006,1,0,3265.4857653808594,32.77150347438951,335.1405950927734,351.9792041015625
5997,2007,1,0,3265.4857653808594,32.77150347438951,335.1405950927734,351.9792041015625
5997,2008,1,1,3265.4857653808594,32.77150347438951,335.1405950927734,351.9792041015625
5997,2009,12,1,3265.4857653808594,32.77150347438951,335.1405950927734,351.9792041015625
5997,2010,18,6,3265.4857653808594,32.77150347438951,335.1405950927734,351.9792041015625
5997,2011,11,4,3265.4857653808594,32.77150347438951,335.1405950927734,351.9792041015625
5997,2012,19,2,3265.4857653808594,32.77150347438951,335.1405950927734,351.9792041015625
5997,2013,13,0,3265.4857653808594,32.77150347438951,335.1405950927734,351.9792041015625
5997,2014,26,4,3265.4857653808594,32.77150347438951,335.1405950927734,351.9792041015625
5997,2015,70,24,3265.4857653808594,32.77150347438951,335.1405950927734,351.9792041015625
5997,2016,109,49,3265.4857653808594,32.77150347438951,335.1405950927734,351.9792041015625
5997,2017,171,66,3265.4857653808594,32.77150347438951,335.1405950927734,351.9792041015625
5997,2018,328,81,3265.4857653808594,32.77150347438951,335.1405950927734,351.9792041015625
5997,2019,664,142,3265.4857653808594,32.77150347438951,335.1405950927734,351.9792041015625
5997,2020,1679,489,3265.4857653808594,32.77150347438951,335.1405950927734,351.9792041015625
5997,2021,1220,379,3265.4857653808594,32.77150347438951,335.1405950927734,351.9792041015625
5997,2022,1763,479,3265.4857653808594,32.77150347438951,335.1405950927734,351.9792041015625
5998,2002,1,0,3375.2012286518893,18.521361880686005,349.6168170307958,343.9130525810774
5998,2003,4,0,3375.2012286518893,18.521361880686005,349.6168170307958,343.9130525810774
5998,2005,2,0,3375.2012286518893,18.521361880686005,349.6168170307958,343.9130525810774
5998,2006,1,0,3375.2012286518893,18.521361880686005,349.6168170307958,343.9130525810774
5998,2007,2,0,3375.2012286518893,18.521361880686005,349.6168170307958,343.9130525810774
5998,2008,1,0,3375.2012286518893,18.521361880686005,349.6168170307958,343.9130525810774
5998,2009,3,0,3375.2012286518893,18.521361880686005,349.6168170307958,343.9130525810774
5998,2010,3,1,3375.2012286518893,18.521361880686005,349.6168170307958,343.9130525810774
5998,2011,3,0,3375.2012286518893,18.521361880686005,349.6168170307958,343.9130525810774
5998,2012,4,1,3375.2012286518893,18.521361880686005,349.6168170307958,343.9130525810774
5998,2013,4,0,3375.2012286518893,18.521361880686005,349.6168170307958,343.9130525810774
5998,2014,2,0,3375.2012286518893,18.521361880686005,349.6168170307958,343.9130525810774
5998,2015,21,1,3375.2012286518893,18.521361880686005,349.6168170307958,343.9130525810774
5998,2016,26,3,3375.2012286518893,18.521361880686005,349.6168170307958,343.9130525810774
5998,2017,25,3,3375.2012286518893,18.521361880686005,349.6168170307958,343.9130525810774
5998,2018,36,9,3375.2012286518893,18.521361880686005,349.6168170307958,343.9130525810774
5998,2019,64,13,3375.2012286518893,18.521361880686005,349.6168170307958,343.9130525810774
5998,2020,201,48,3375.2012286518893,18.521361880686005,349.6168170307958,343.9130525810774
5998,2021,157,43,3375.2012286518893,18.521361880686005,349.6168170307958,343.9130525810774
5998,2022,137,24,3375.2012286518893,18.521361880686005,349.6168170307958,343.9130525810774
6041,2018,1,0,2779.456884765625,2.0595548004246327,254.446982421875,416.77284057617186
6041,2019,1,0,2779.456884765625,2.0595548004246327,254.446982421875,416.77284057617186
6041,2021,9,0,2779.456884765625,2.0595548004246327,254.446982421875,416.77284057617186
6042,2019,1,0,2776.5269970703125,3.7870075612303697,259.993193359375,411.47390014648437
6042,2020,1,0,2776.5269970703125,3.7870075612303697,259.993193359375,411.47390014648437
6042,2022,6,0,2776.5269970703125,3.7870075612303697,259.993193359375,411.47390014648437
6043,2020,1,0,2765.3962329101564,2.992895261957151,266.04886505126956,404.44144348144533
6043,2021,1,0,2765.3962329101564,2.992895261957151,266.04886505126956,404.44144348144533
6043,2022,1,0,2765.3962329101564,2.992895261957151,266.04886505126956,404.44144348144533
6044,2007,2,0,2704.191520996094,14.713727373509732,272.8085369873047,404.1041311645508
6044,2009,1,0,2704.191520996094,14.713727373509732,272.8085369873047,404.1041311645508
6044,2010,1,0,2704.191520996094,14.713727373509732,272.8085369873047,404.1041311645508
6044,2014,1,0,2704.191520996094,14.713727373509732,272.8085369873047,404.1041311645508
6044,2015,4,0,2704.191520996094,14.713727373509732,272.8085369873047,404.1041311645508
6044,2016,33,0,2704.191520996094,14.713727373509732,272.8085369873047,404.1041311645508
6044,2017,53,0,2704.191520996094,14.713727373509732,272.8085369873047,404.1041311645508
6044,2018,71,0,2704.191520996094,14.713727373509732,272.8085369873047,404.1041311645508
6044,2019,81,0,2704.191520996094,14.713727373509732,272.8085369873047,404.1041311645508
6044,2020,188,0,2704.191520996094,14.713727373509732,272.8085369873047,404.1041311645508
6044,2021,102,2,2704.191520996094,14.713727373509732,272.8085369873047,404.1041311645508
6044,2022,149,0,2704.191520996094,14.713727373509732,272.8085369873047,404.1041311645508
6045,2007,1,0,2739.0976708984376,12.025975696530915,278.20256958007815,400.1936703491211
6045,2008,1,0,2739.0976708984376,12.025975696530915,278.20256958007815,400.1936703491211
6045,2010,7,0,2739.0976708984376,12.025975696530915,278.20256958007815,400.1936703491211
6045,2013,3,0,2739.0976708984376,12.025975696530915,278.20256958007815,400.1936703491211
6045,2014,6,0,2739.0976708984376,12.025975696530915,278.20256958007815,400.1936703491211
6045,2015,4,0,2739.0976708984376,12.025975696530915,278.20256958007815,400.1936703491211
6045,2016,12,2,2739.0976708984376,12.025975696530915,278.20256958007815,400.1936703491211
6045,2017,17,1,2739.0976708984376,12.025975696530915,278.20256958007815,400.1936703491211
6045,2018,54,0,2739.0976708984376,12.025975696530915,278.20256958007815,400.1936703491211
6045,2019,74,6,2739.0976708984376,12.025975696530915,278.20256958007815,400.1936703491211
6045,2020,208,11,2739.0976708984376,12.025975696530915,278.20256958007815,400.1936703491211
6045,2021,101,7,2739.0976708984376,12.025975696530915,278.20256958007815,400.1936703491211
6045,2022,168,11,2739.0976708984376,12.025975696530915,278.20256958007815,400.1936703491211
6046,2020,5,0,2842.1590576171875,2.7376349912307574,283.2165447998047,379.8872622680664
6046,2021,1,0,2842.1590576171875,2.7376349912307574,283.2165447998047,379.8872622680664
6046,2022,3,0,2842.1590576171875,2.7376349912307574,283.2165447998047,379.8872622680664
6047,2006,1,0,2912.968359375,2.5746684988297415,282.9858081054688,372.56058898925784
6047,2016,2,0,2912.968359375,2.5746684988297415,282.9858081054688,372.56058898925784
6047,2018,4,0,2912.968359375,2.5746684988297415,282.9858081054688,372.56058898925784
6047,2019,8,0,2912.968359375,2.5746684988297415,282.9858081054688,372.56058898925784
6047,2020,4,0,2912.968359375,2.5746684988297415,282.9858081054688,372.56058898925784
6047,2021,4,0,2912.968359375,2.5746684988297415,282.9858081054688,372.56058898925784
6047,2022,5,0,2912.968359375,2.5746684988297415,282.9858081054688,372.56058898925784
6048,2004,2,0,3091.082971191406,5.809628806025723,282.5924319458008,375.8267196655273
6048,2016,1,0,3091.082971191406,5.809628806025723,282.5924319458008,375.8267196655273
6048,2017,1,0,3091.082971191406,5.809628806025723,282.5924319458008,375.8267196655273
6048,2018,14,0,3091.082971191406,5.809628806025723,282.5924319458008,375.8267196655273
6048,2019,36,0,3091.082971191406,5.809628806025723,282.5924319458008,375.8267196655273
6048,2020,19,0,3091.082971191406,5.809628806025723,282.5924319458008,375.8267196655273
6048,2021,13,0,3091.082971191406,5.809628806025723,282.5924319458008,375.8267196655273
6048,2022,15,0,3091.082971191406,5.809628806025723,282.5924319458008,375.8267196655273
6049,2005,1,0,2984.224246826172,4.216261425291223,285.9354922485352,375.0893634033203
6049,2012,1,0,2984.224246826172,4.216261425291223,285.9354922485352,375.0893634033203
6049,2013,3,0,2984.224246826172,4.216261425291223,285.9354922485352,375.0893634033203
6049,2014,6,0,2984.224246826172,4.216261425291223,285.9354922485352,375.0893634033203
6049,2017,1,0,2984.224246826172,4.216261425291223,285.9354922485352,375.0893634033203
6049,2018,3,0,2984.224246826172,4.216261425291223,285.9354922485352,375.0893634033203
6049,2019,9,0,2984.224246826172,4.216261425291223,285.9354922485352,375.0893634033203
6049,2020,4,1,2984.224246826172,4.216261425291223,285.9354922485352,375.0893634033203
6049,2021,4,0,2984.224246826172,4.216261425291223,285.9354922485352,375.0893634033203
6049,2022,11,0,2984.224246826172,4.216261425291223,285.9354922485352,375.0893634033203
6050,2018,1,0,2912.825048828125,3.8773116934975143,286.5639340209961,369.89669036865234
6050,2021,10,0,2912.825048828125,3.8773116934975143,286.5639340209961,369.89669036865234
6050,2022,4,0,2912.825048828125,3.8773116934975143,286.5639340209961,369.89669036865234
6051,2017,1,0,2922.2609594726564,3.104532434347216,287.8547183227539,366.69755126953123
6051,2018,1,0,2922.2609594726564,3.104532434347216,287.8547183227539,366.69755126953123
6051,2019,1,0,2922.2609594726564,3.104532434347216,287.8547183227539,366.69755126953123
6051,2021,1,0,2922.2609594726564,3.104532434347216,287.8547183227539,366.69755126953123
6051,2022,5,0,2922.2609594726564,3.104532434347216,287.8547183227539,366.69755126953123
6052,2009,1,0,2776.347373046875,4.057306251483342,289.2815536499023,369.4540628051758
6052,2012,2,0,2776.347373046875,4.057306251483342,289.2815536499023,369.4540628051758
6052,2018,10,0,2776.347373046875,4.057306251483342,289.2815536499023,369.4540628051758
6052,2019,7,0,2776.347373046875,4.057306251483342,289.2815536499023,369.4540628051758
6052,2020,16,4,2776.347373046875,4.057306251483342,289.2815536499023,369.4540628051758
6052,2021,5,0,2776.347373046875,4.057306251483342,289.2815536499023,369.4540628051758
6052,2022,6,0,2776.347373046875,4.057306251483342,289.2815536499023,369.4540628051758
6053,2012,1,0,2980.9452783203124,4.658805037087146,291.802578125,371.3659548950195
6053,2017,1,0,2980.9452783203124,4.658805037087146,291.802578125,371.3659548950195
6053,2019,2,1,2980.9452783203124,4.658805037087146,291.802578125,371.3659548950195
6053,2020,1,0,2980.9452783203124,4.658805037087146,291.802578125,371.3659548950195
6053,2021,6,0,2980.9452783203124,4.658805037087146,291.802578125,371.3659548950195
6053,2022,10,1,2980.9452783203124,4.658805037087146,291.802578125,371.3659548950195
6054,2016,4,0,2876.1281079101564,3.7700746201155177,294.0004180908203,370.71843170166017
6054,2019,1,0,2876.1281079101564,3.7700746201155177,294.0004180908203,370.71843170166017
6054,2020,4,1,2876.1281079101564,3.7700746201155177,294.0004180908203,370.71843170166017
6054,2021,13,0,2876.1281079101564,3.7700746201155177,294.0004180908203,370.71843170166017
6054,2022,7,0,2876.1281079101564,3.7700746201155177,294.0004180908203,370.71843170166017
6055,2013,1,0,2819.927666015625,4.788106056776418,298.0689724731445,370.45819610595703
6055,2014,1,0,2819.927666015625,4.788106056776418,298.0689724731445,370.45819610595703
6055,2015,1,0,2819.927666015625,4.788106056776418,298.0689724731445,370.45819610595703
6055,2017,4,0,2819.927666015625,4.788106056776418,298.0689724731445,370.45819610595703
6055,2018,27,0,2819.927666015625,4.788106056776418,298.0689724731445,370.45819610595703
6055,2019,8,0,2819.927666015625,4.788106056776418,298.0689724731445,370.45819610595703
6055,2020,11,1,2819.927666015625,4.788106056776418,298.0689724731445,370.45819610595703
6055,2021,12,2,2819.927666015625,4.788106056776418,298.0689724731445,370.45819610595703
6055,2022,10,1,2819.927666015625,4.788106056776418,298.0689724731445,370.45819610595703
6056,2010,1,0,2679.537802734375,5.198217659863187,303.93103485107423,368.55540252685546
6056,2012,1,0,2679.537802734375,5.198217659863187,303.93103485107423,368.55540252685546
6056,2013,1,0,2679.537802734375,5.198217659863187,303.93103485107423,368.55540252685546
6056,2014,1,0,2679.537802734375,5.198217659863187,303.93103485107423,368.55540252685546
6056,2015,1,1,2679.537802734375,5.198217659863187,303.93103485107423,368.55540252685546
6056,2016,1,1,2679.537802734375,5.198217659863187,303.93103485107423,368.55540252685546
6056,2017,10,2,2679.537802734375,5.198217659863187,303.93103485107423,368.55540252685546
6056,2018,30,6,2679.537802734375,5.198217659863187,303.93103485107423,368.55540252685546
6056,2019,13,3,2679.537802734375,5.198217659863187,303.93103485107423,368.55540252685546
6056,2020,23,3,2679.537802734375,5.198217659863187,303.93103485107423,368.55540252685546
6056,2021,26,0,2679.537802734375,5.198217659863187,303.93103485107423,368.55540252685546
6056,2022,22,5,2679.537802734375,5.198217659863187,303.93103485107423,368.55540252685546
6057,2010,1,0,2669.6539892578126,7.418922960278581,306.14620025634764,363.95942932128906
6057,2015,8,6,2669.6539892578126,7.418922960278581,306.14620025634764,363.95942932128906
6057,2016,6,3,2669.6539892578126,7.418922960278581,306.14620025634764,363.95942932128906
6057,2017,68,24,2669.6539892578126,7.418922960278581,306.14620025634764,363.95942932128906
6057,2018,28,7,2669.6539892578126,7.418922960278581,306.14620025634764,363.95942932128906
6057,2019,109,31,2669.6539892578126,7.418922960278581,306.14620025634764,363.95942932128906
6057,2020,42,12,2669.6539892578126,7.418922960278581,306.14620025634764,363.95942932128906
6057,2021,76,22,2669.6539892578126,7.418922960278581,306.14620025634764,363.95942932128906
6057,2022,64,32,2669.6539892578126,7.418922960278581,306.14620025634764,363.95942932128906
6058,2009,1,0,2877.817399902344,4.743937720101439,309.1671508789062,358.702575378418
6058,2014,1,0,2877.817399902344,4.743937720101439,309.1671508789062,358.702575378418
6058,2017,2,0,2877.817399902344,4.743937720101439,309.1671508789062,358.702575378418
6058,2018,10,0,2877.817399902344,4.743937720101439,309.1671508789062,358.702575378418
6058,2019,13,0,2877.817399902344,4.743937720101439,309.1671508789062,358.702575378418
6058,2020,18,0,2877.817399902344,4.743937720101439,309.1671508789062,358.702575378418
6058,2021,17,0,2877.817399902344,4.743937720101439,309.1671508789062,358.702575378418
6058,2022,30,0,2877.817399902344,4.743937720101439,309.1671508789062,358.702575378418
6059,2002,2,0,2851.4053857421877,4.007451962916653,310.98531036376954,352.53993927001954
6059,2003,2,0,2851.4053857421877,4.007451962916653,310.98531036376954,352.53993927001954
6059,2005,1,0,2851.4053857421877,4.007451962916653,310.98531036376954,352.53993927001954
6059,2014,1,0,2851.4053857421877,4.007451962916653,310.98531036376954,352.53993927001954
6059,2017,2,0,2851.4053857421877,4.007451962916653,310.98531036376954,352.53993927001954
6059,2018,6,0,2851.4053857421877,4.007451962916653,310.98531036376954,352.53993927001954
6059,2019,2,0,2851.4053857421877,4.007451962916653,310.98531036376954,352.53993927001954
6059,2020,8,0,2851.4053857421877,4.007451962916653,310.98531036376954,352.53993927001954
6059,2021,3,0,2851.4053857421877,4.007451962916653,310.98531036376954,352.53993927001954
6059,2022,8,0,2851.4053857421877,4.007451962916653,310.98531036376954,352.53993927001954
6060,2016,2,0,3012.3830053710935,4.8727459719301045,313.4058532714844,347.7925326538086
6060,2020,12,0,3012.3830053710935,4.8727459719301045,313.4058532714844,347.7925326538086
6060,2021,7,0,3012.3830053710935,4.8727459719301045,313.4058532714844,347.7925326538086
6060,2022,1,0,3012.3830053710935,4.8727459719301045,313.4058532714844,347.7925326538086
6061,2005,1,1,3002.2532470703127,7.031917538299343,317.5195004272461,344.2229528808594
6061,2017,3,1,3002.2532470703127,7.031917538299343,317.5195004272461,344.2229528808594
6061,2018,9,1,3002.2532470703127,7.031917538299343,317.5195004272461,344.2229528808594
6061,2019,18,1,3002.2532470703127,7.031917538299343,317.5195004272461,344.2229528808594
6061,2020,55,3,3002.2532470703127,7.031917538299343,317.5195004272461,344.2229528808594
6061,2021,25,0,3002.2532470703127,7.031917538299343,317.5195004272461,344.2229528808594
6061,2022,26,3,3002.2532470703127,7.031917538299343,317.5195004272461,344.2229528808594
6062,2004,2,1,2833.4155932617186,9.69255849819128,319.46916595458987,340.2045718383789
6062,2012,1,0,2833.4155932617186,9.69255849819128,319.46916595458987,340.2045718383789
6062,2016,2,0,2833.4155932617186,9.69255849819128,319.46916595458987,340.2045718383789
6062,2017,3,0,2833.4155932617186,9.69255849819128,319.46916595458987,340.2045718383789
6062,2018,8,0,2833.4155932617186,9.69255849819128,319.46916595458987,340.2045718383789
6062,2019,25,0,2833.4155932617186,9.69255849819128,319.46916595458987,340.2045718383789
6062,2020,81,3,2833.4155932617186,9.69255849819128,319.46916595458987,340.2045718383789
6062,2021,52,1,2833.4155932617186,9.69255849819128,319.46916595458987,340.2045718383789
6062,2022,46,2,2833.4155932617186,9.69255849819128,319.46916595458987,340.2045718383789
6063,2018,6,0,2840.032666015625,7.6913914552374845,325.6708279418945,338.318896484375
6063,2019,2,1,2840.032666015625,7.6913914552374845,325.6708279418945,338.318896484375
6063,2020,15,6,2840.032666015625,7.6913914552374845,325.6708279418945,338.318896484375
6063,2021,10,0,2840.032666015625,7.6913914552374845,325.6708279418945,338.318896484375
6063,2022,5,1,2840.032666015625,7.6913914552374845,325.6708279418945,338.318896484375
6064,2014,2,0,2895.3276513671876,5.248215042219523,331.53675262451173,332.014465637207
6064,2016,2,0,2895.3276513671876,5.248215042219523,331.53675262451173,332.014465637207
6064,2017,10,3,2895.3276513671876,5.248215042219523,331.53675262451173,332.014465637207
6064,2018,10,0,2895.3276513671876,5.248215042219523,331.53675262451173,332.014465637207
6064,2019,14,2,2895.3276513671876,5.248215042219523,331.53675262451173,332.014465637207
6064,2020,10,3,2895.3276513671876,5.248215042219523,331.53675262451173,332.014465637207
6064,2021,20,1,2895.3276513671876,5.248215042219523,331.53675262451173,332.014465637207
6064,2022,27,4,2895.3276513671876,5.248215042219523,331.53675262451173,332.014465637207
6065,2013,3,1,2972.2580322265626,6.875571861758736,330.91117309570313,328.46970458984373
6065,2014,1,0,2972.2580322265626,6.875571861758736,330.91117309570313,328.46970458984373
6065,2016,3,0,2972.2580322265626,6.875571861758736,330.91117309570313,328.46970458984373
6065,2017,1,0,2972.2580322265626,6.875571861758736,330.91117309570313,328.46970458984373
6065,2018,5,0,2972.2580322265626,6.875571861758736,330.91117309570313,328.46970458984373
6065,2019,8,2,2972.2580322265626,6.875571861758736,330.91117309570313,328.46970458984373
6065,2020,19,4,2972.2580322265626,6.875571861758736,330.91117309570313,328.46970458984373
6065,2021,22,0,2972.2580322265626,6.875571861758736,330.91117309570313,328.46970458984373
6065,2022,32,4,2972.2580322265626,6.875571861758736,330.91117309570313,328.46970458984373
6066,2011,1,0,3606.0612524414064,8.157364680681523,328.2569250488281,320.5930969238281
6066,2013,2,0,3606.0612524414064,8.157364680681523,328.2569250488281,320.5930969238281
6066,2014,3,0,3606.0612524414064,8.157364680681523,328.2569250488281,320.5930969238281
6066,2015,14,3,3606.0612524414064,8.157364680681523,328.2569250488281,320.5930969238281
6066,2016,6,1,3606.0612524414064,8.157364680681523,328.2569250488281,320.5930969238281
6066,2017,8,1,3606.0612524414064,8.157364680681523,328.2569250488281,320.5930969238281
6066,2018,24,10,3606.0612524414064,8.157364680681523,328.2569250488281,320.5930969238281
6066,2019,39,13,3606.0612524414064,8.157364680681523,328.2569250488281,320.5930969238281
6066,2020,88,29,3606.0612524414064,8.157364680681523,328.2569250488281,320.5930969238281
6066,2021,59,20,3606.0612524414064,8.157364680681523,328.2569250488281,320.5930969238281
6066,2022,79,20,3606.0612524414064,8.157364680681523,328.2569250488281,320.5930969238281
6067,2008,1,0,3874.9048291015624,7.697294332067916,319.9706915283203,323.93798370361327
6067,2009,6,2,3874.9048291015624,7.697294332067916,319.9706915283203,323.93798370361327
6067,2010,7,1,3874.9048291015624,7.697294332067916,319.9706915283203,323.93798370361327
6067,2011,9,1,3874.9048291015624,7.697294332067916,319.9706915283203,323.93798370361327
6067,2012,6,2,3874.9048291015624,7.697294332067916,319.9706915283203,323.93798370361327
6067,2013,8,0,3874.9048291015624,7.697294332067916,319.9706915283203,323.93798370361327
6067,2014,27,2,3874.9048291015624,7.697294332067916,319.9706915283203,323.93798370361327
6067,2015,19,0,3874.9048291015624,7.697294332067916,319.9706915283203,323.93798370361327
6067,2016,40,1,3874.9048291015624,7.697294332067916,319.9706915283203,323.93798370361327
6067,2017,41,1,3874.9048291015624,7.697294332067916,319.9706915283203,323.93798370361327
6067,2018,55,4,3874.9048291015624,7.697294332067916,319.9706915283203,323.93798370361327
6067,2019,96,11,3874.9048291015624,7.697294332067916,319.9706915283203,323.93798370361327
6067,2020,502,38,3874.9048291015624,7.697294332067916,319.9706915283203,323.93798370361327
6067,2021,697,21,3874.9048291015624,7.697294332067916,319.9706915283203,323.93798370361327
6067,2022,394,59,3874.9048291015624,7.697294332067916,319.9706915283203,323.93798370361327
6068,2010,2,2,3722.5788525390626,7.584982913582051,313.5322146606445,331.0507650756836
6068,2011,3,1,3722.5788525390626,7.584982913582051,313.5322146606445,331.0507650756836
6068,2012,1,0,3722.5788525390626,7.584982913582051,313.5322146606445,331.0507650756836
6068,2013,8,0,3722.5788525390626,7.584982913582051,313.5322146606445,331.0507650756836
6068,2014,2,0,3722.5788525390626,7.584982913582051,313.5322146606445,331.0507650756836
6068,2015,1,0,3722.5788525390626,7.584982913582051,313.5322146606445,331.0507650756836
6068,2016,5,0,3722.5788525390626,7.584982913582051,313.5322146606445,331.0507650756836
6068,2017,10,0,3722.5788525390626,7.584982913582051,313.5322146606445,331.0507650756836
6068,2018,7,1,3722.5788525390626,7.584982913582051,313.5322146606445,331.0507650756836
6068,2019,14,2,3722.5788525390626,7.584982913582051,313.5322146606445,331.0507650756836
6068,2020,23,9,3722.5788525390626,7.584982913582051,313.5322146606445,331.0507650756836
6068,2021,21,3,3722.5788525390626,7.584982913582051,313.5322146606445,331.0507650756836
6068,2022,36,5,3722.5788525390626,7.584982913582051,313.5322146606445,331.0507650756836
6069,2002,1,0,3709.0514672851564,9.086907697787098,303.9601544189453,334.81565826416016
6069,2011,1,0,3709.0514672851564,9.086907697787098,303.9601544189453,334.81565826416016
6069,2012,1,0,3709.0514672851564,9.086907697787098,303.9601544189453,334.81565826416016
6069,2013,1,0,3709.0514672851564,9.086907697787098,303.9601544189453,334.81565826416016
6069,2014,3,0,3709.0514672851564,9.086907697787098,303.9601544189453,334.81565826416016
6069,2015,2,0,3709.0514672851564,9.086907697787098,303.9601544189453,334.81565826416016
6069,2016,3,0,3709.0514672851564,9.086907697787098,303.9601544189453,334.81565826416016
6069,2017,5,0,3709.0514672851564,9.086907697787098,303.9601544189453,334.81565826416016
6069,2018,10,0,3709.0514672851564,9.086907697787098,303.9601544189453,334.81565826416016
6069,2019,31,0,3709.0514672851564,9.086907697787098,303.9601544189453,334.81565826416016
6069,2020,45,1,3709.0514672851564,9.086907697787098,303.9601544189453,334.81565826416016
6069,2021,51,0,3709.0514672851564,9.086907697787098,303.9601544189453,334.81565826416016
6069,2022,105,1,3709.0514672851564,9.086907697787098,303.9601544189453,334.81565826416016
6070,2006,1,0,3428.25322265625,23.145288802871104,305.3083676147461,335.4389682006836
6070,2007,2,0,3428.25322265625,23.145288802871104,305.3083676147461,335.4389682006836
6070,2008,2,0,3428.25322265625,23.145288802871104,305.3083676147461,335.4389682006836
6070,2010,4,0,3428.25322265625,23.145288802871104,305.3083676147461,335.4389682006836
6070,2011,2,1,3428.25322265625,23.145288802871104,305.3083676147461,335.4389682006836
6070,2012,8,0,3428.25322265625,23.145288802871104,305.3083676147461,335.4389682006836
6070,2013,18,2,3428.25322265625,23.145288802871104,305.3083676147461,335.4389682006836
6070,2014,22,3,3428.25322265625,23.145288802871104,305.3083676147461,335.4389682006836
6070,2015,45,5,3428.25322265625,23.145288802871104,305.3083676147461,335.4389682006836
6070,2016,37,4,3428.25322265625,23.145288802871104,305.3083676147461,335.4389682006836
6070,2017,95,14,3428.25322265625,23.145288802871104,305.3083676147461,335.4389682006836
